Ticker,HoldingName,WeightPct
,CSCHLD 5 3/4 01/15/30,0.0
,RCICN 5 12/17/2081,0.0
,CHTR 2.3 02/01/32,0.0
,CNDINC TL 1L CAD CORP,0.0
,CANADIAN DOLLAR - MARGIN,0.0
,VZ 2 3/8 03/22/28,0.0
,HTHROW 3.782 09/04/30,0.0
,TRPCN 5.3 03/15/77,0.0
,LVLT 3 3/4 07/15/29,0.0
,CHTR 5.05 03/30/2029,0.0
,APU 9 3/8 06/01/28,0.0
,KPERST 0 01/30/31,0.0
,BAMREP 4.25 01/15/2029,0.0
,BCECN 3.45 9/1/2017,0.0
,TERANE 3.719 02/23/29,0.0
,RCICN 3 3/4 04/15/29,0.0
,NWRWPT 2.8 06/01/31,0.0
,BEPUCN 6.05 PERP PFD,0.0
,EVRGRN TL 1L USD,0.0
,OMERFT 1.55 04/21/2027,0.0
,SINOCE 3 03/27/33,0.0
,BIP 4.193 09/11/2028,0.0
,CANNABIST COMPANY HOLDING,0.0
,TERCN TL DD 1L USD,0.0
,TCN 2.85 11/13/31,0.0
,CHTR 2.8 04/01/31,0.0
,QUESFT TL 1L USD,0.0
,USDP JPYC 159.9 07/13/26,0.0
,CCDJ 4.123 08/25/32,0.0
,USDP MXNC 17.25 07/31/26,0.0
,DIRUCN 2.539 12/07/26,0.0
,DIRUCN 2.057 06/17/2027,0.0
,HTHROW 3.726 04/13/33,0.0
,RCICN 5.9 09/21/2033,0.0
,USDP CADC 1.4015 07/30/26,0.0
,RY 5.235 11/02/26 CORP,0.0
,VIVALA TL 2L USD,0.0
,SWAPTION C 2.52 06/22/27,0.0
,GRTCN 3.062 06/04/27,0.0
,TOUCN 2.529 02/12/29,0.0
,CRDPOW 4.087 06/30/34,0.0
,ETRHWY 4.22 02/14/28,0.0
,CRDPOW 4.087 09/30/34,0.0
,SINOCE 0 03/27/27,0.0
,FTSCN 4.431 05/31/29,0.0
,REIUCN 2.829 11/08/28,0.0
,RCICN 6 3/4 11/09/39,0.0
,BAC 1.978 09/15/27,0.0
,SWAPTION C 2.25 10/31/26,0.0
