Ticker,HoldingName,WeightPct
,LGIH 8.75 12/15/2028,0.0
,CBSTCN 9 1/4 12/31/28,0.0
,SWAPTION C 2.28 12/08/26,0.0
,USDP CADC 1.4015 07/17/26,0.0
,BCECN 2.75 8/1/2021,0.0
,TACN V5.854 PERP C,0.0
,BCULC 4 10/15/30,0.0
,WHR 4.7 05/14/32,0.0
,PRGO 3.15 06/15/30,0.0
,SINOCE 3 03/27/33,0.0
,SPBCN 4 1/2 03/15/29,0.0
,GDDY 3 1/2 03/01/29,0.0
,PDVSA 6 05/16/24,0.0
,CM 5.3 01/16/34,0.0
,SWAPTION C 1.75 11/06/26,0.0
,DTV 5 7/8 08/15/27,0.0
,SWAPTION C 1.848 10/07/26,0.0
,SWAPTION C 1.67 10/31/26,0.0
,SWAPTION C 2.332 07/31/26,0.0
,SINOCE 0 03/27/27,0.0
,NOVHOL 8 3/4 04/15/30,0.0
,VETCN 7 1/4 02/15/33,0.0
,NPICN 4.14 3/31/2036,0.0
,TRILWI 5.803 2/15/2033,0.0
,CLGIX 2022-1CAN4 A2 1/52,0.0
,CANNABIST COMPANY HOLDING,0.0
,SWAPTION C 2.104 07/29/26,0.0
,KAISAG 0 12/31/30,0.0
,KAISAG 0 12/31/29,0.0
,KAISAG 0 12/31/28,0.0
,KAISAG 0 12/31/32,0.0
,KAISAG 0 12/31/27,0.0
,KAISAG 0 12/31/31,0.0
,Kaisa Group Holdings Ltd,0.0
,KAISAG 0 12/31/26,0.0
,CIFIHG 1 06/30/31,0.0
,CIFIHG 2 3/4 12/30/29,0.0
,CIFIHG 0 06/30/29,0.0
,USDP MXNC 17 07/31/26,-0.0
,USDP JPYC 157.9 07/13/26,-0.0
,"Cash, Cash Equivalents 1",0.0
