Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"XYL","XYLEM INC","Industrials","Equity","157,267.00","0.05","157,267.00","1,045.00","150.49","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DOV","DOVER CORP","Industrials","Equity","156,426.19","0.05","156,426.19","591.00","264.68","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CNP","CENTERPOINT ENERGY","Utilities","Equity","155,108.27","0.05","155,108.27","2,876.00","53.93","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VRSN","VERISIGN","Information Technology","Equity","155,043.64","0.05","155,043.64","367.00","422.46","United States","NASDAQ","CAD","0.71","USD"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","153,649.37","0.04","153,649.37","581.00","264.45","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"RF","REGIONS FINANCIAL","Financials","Equity","153,000.67","0.04","153,000.67","3,841.00","39.83","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","152,858.08","0.04","152,858.08","201.00","760.48","United States","NASDAQ","CAD","0.71","USD"
"PPG","PPG INDUSTRIES","Materials","Equity","151,322.32","0.04","151,322.32","1,026.00","147.49","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HUBB","HUBBELL INC","Industrials","Equity","151,261.37","0.04","151,261.37","244.00","619.92","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","150,939.90","0.04","150,939.90","522.00","289.15","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SW","SMURFIT WESTROCK PLC","Materials","Equity","150,248.24","0.04","150,248.24","2,362.00","63.61","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"Q","QNITY ELECTRONICS","Information Technology","Equity","149,898.85","0.04","149,898.85","915.00","163.82","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","148,080.78","0.04","148,080.78","1,128.00","131.28","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FE","FIRSTENERGY CORP","Utilities","Equity","147,492.37","0.04","147,492.37","2,306.00","63.96","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TPR","TAPESTRY","Consumer Discretionary","Equity","146,556.31","0.04","146,556.31","903.00","162.30","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PHM","PULTEGROUP","Consumer Discretionary","Equity","146,103.48","0.04","146,103.48","879.00","166.21","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NRG","NRG ENERGY INC","Utilities","Equity","145,012.70","0.04","145,012.70","976.00","148.58","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VRSK","VERISK ANALYTICS","Industrials","Equity","144,397.74","0.04","144,397.74","585.00","246.83","United States","NASDAQ","CAD","0.71","USD"
"VLTO","VERALTO CORP","Industrials","Equity","144,145.57","0.04","144,145.57","1,082.00","133.22","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","144,023.47","0.04","144,023.47","2,552.00","56.44","United States","NASDAQ","CAD","0.71","USD"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","141,884.86","0.04","141,884.86","167.00","849.60","United States","NASDAQ","CAD","0.71","USD"
"FICO","FAIR ISAAC","Information Technology","Equity","141,909.13","0.04","141,909.13","105.00","1,351.51","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"OMC","OMNICOM GROUP INC","Communication","Equity","141,484.92","0.04","141,484.92","1,287.00","109.93","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","141,442.41","0.04","141,442.41","1,191.00","118.76","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","139,619.31","0.04","139,619.31","861.00","162.16","United States","NASDAQ","CAD","0.71","USD"
"INCY","INCYTE CORP","Health Care","Equity","139,405.15","0.04","139,405.15","781.00","178.49","United States","NASDAQ","CAD","0.71","USD"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","137,993.47","0.04","137,993.47","1,038.00","132.94","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FSLR","FIRST SOLAR","Information Technology","Equity","137,299.99","0.04","137,299.99","488.00","281.35","United States","NASDAQ","CAD","0.71","USD"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","136,901.74","0.04","136,901.74","3,958.00","34.59","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","136,632.16","0.04","136,632.16","730.00","187.17","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TROW","T ROWE PRICE GROUP","Financials","Equity","135,926.12","0.04","135,926.12","945.00","143.84","United States","NASDAQ","CAD","0.71","USD"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","135,204.70","0.04","135,204.70","845.00","160.00","United States","NASDAQ","CAD","0.71","USD"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","134,291.38","0.04","134,291.38","1,730.00","77.62","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DOW","DOW","Materials","Equity","132,111.54","0.04","132,111.54","3,203.00","41.25","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WRB","WR BERKLEY","Financials","Equity","131,772.97","0.04","131,772.97","1,344.00","98.04","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EXE","EXPAND ENERGY","Energy","Equity","131,573.03","0.04","131,573.03","1,065.00","123.54","United States","NASDAQ","CAD","0.71","USD"
"STE","STERIS","Health Care","Equity","130,938.82","0.04","130,938.82","450.00","290.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","129,156.15","0.04","129,156.15","392.00","329.48","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","128,522.51","0.04","128,522.51","1,076.00","119.44","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VTRS","VIATRIS","Health Care","Equity","128,132.06","0.04","128,132.06","5,348.00","23.96","United States","NASDAQ","CAD","0.71","USD"
"TPL","TEXAS PACIFIC LAND","Energy","Equity","127,230.16","0.04","127,230.16","262.00","485.61","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","127,109.51","0.04","127,109.51","2,479.00","51.27","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NI","NISOURCE","Utilities","Equity","127,025.67","0.04","127,025.67","2,220.00","57.22","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SNA","SNAP ON INC","Industrials","Equity","126,822.98","0.04","126,822.98","244.00","519.76","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CMS","CMS ENERGY","Utilities","Equity","125,923.26","0.04","125,923.26","1,360.00","92.59","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"RDDT","REDDIT CLASS A","Communication","Equity","125,688.34","0.04","125,688.34","588.00","213.75","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","123,882.03","0.04","123,882.03","489.00","253.34","United States","NASDAQ","CAD","0.71","USD"
"EFX","EQUIFAX","Industrials","Equity","123,755.81","0.04","123,755.81","549.00","225.42","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","123,638.95","0.04","123,638.95","538.00","229.81","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IP","INTERNATIONAL PAPER","Materials","Equity","121,122.81","0.04","121,122.81","2,436.00","49.72","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CDW","CDW","Information Technology","Equity","120,824.90","0.04","120,824.90","579.00","208.68","United States","NASDAQ","CAD","0.71","USD"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","120,798.52","0.04","120,798.52","2,141.00","56.42","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AMCR","AMCOR PLC","Materials","Equity","120,149.99","0.04","120,149.99","2,027.00","59.27","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BRO","BROWN & BROWN INC","Financials","Equity","119,770.32","0.03","119,770.32","1,315.00","91.08","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KEY","KEYCORP","Financials","Equity","119,375.20","0.03","119,375.20","4,074.00","29.30","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EVRG","EVERGY","Utilities","Equity","119,285.54","0.03","119,285.54","1,055.00","113.07","United States","NASDAQ","CAD","0.71","USD"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Financials","Equity","118,516.26","0.03","118,516.26","2,326.00","50.95","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"L","LOEWS","Financials","Equity","118,215.02","0.03","118,215.02","780.00","151.56","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BBY","BEST BUY","Consumer Discretionary","Equity","117,840.40","0.03","117,840.40","891.00","132.26","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","113,860.40","0.03","113,860.40","622.00","183.05","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"JBHT","JB HUNT TRANSPORT SERVICES","Industrials","Equity","113,601.71","0.03","113,601.71","343.00","331.20","United States","NASDAQ","CAD","0.71","USD"
"NVR","NVR","Consumer Discretionary","Equity","113,499.03","0.03","113,499.03","13.00","8,730.64","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CHRW","CH ROBINSON WORLDWIDE","Industrials","Equity","112,518.40","0.03","112,518.40","523.00","215.14","United States","NASDAQ","CAD","0.71","USD"
"ZBH","ZIMMER BIOMET HOLDINGS","Health Care","Equity","112,181.17","0.03","112,181.17","851.00","131.82","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TSCO","TRACTOR SUPPLY","Consumer Discretionary","Equity","111,775.49","0.03","111,775.49","2,435.00","45.90","United States","NASDAQ","CAD","0.71","USD"
"ESS","ESSEX PROPERTY TRUST REIT","Real Estate","Equity","110,596.29","0.03","110,596.29","292.00","378.75","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GEN","GEN DIGITAL","Information Technology","Equity","109,858.36","0.03","109,858.36","2,600.00","42.25","United States","NASDAQ","CAD","0.71","USD"
"LEN","LENNAR A CLASS A","Consumer Discretionary","Equity","108,685.59","0.03","108,685.59","975.00","111.47","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DD","DUPONT DE NEMOURS","Industrials","Equity","107,083.67","0.03","107,083.67","596.00","179.67","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NDSN","NORDSON","Industrials","Equity","106,387.70","0.03","106,387.70","244.00","436.01","United States","NASDAQ","CAD","0.71","USD"
"RVTY","REVVITY","Health Care","Equity","106,305.99","0.03","106,305.99","518.00","205.22","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"LDOS","LEIDOS HOLDINGS","Industrials","Equity","104,954.81","0.03","104,954.81","573.00","183.17","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FTV","FORTIVE","Industrials","Equity","104,752.17","0.03","104,752.17","1,360.00","77.02","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"STZ","CONSTELLATION BRANDS CLASS A","Consumer Staples","Equity","104,300.20","0.03","104,300.20","609.00","171.26","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BALL","BALL CORP","Materials","Equity","104,000.82","0.03","104,000.82","1,224.00","84.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","103,831.52","0.03","103,831.52","1,114.00","93.21","United States","NASDAQ","CAD","0.71","USD"
"PTC","PTC","Information Technology","Equity","102,854.87","0.03","102,854.87","547.00","188.03","United States","NASDAQ","CAD","0.71","USD"
"LYB","LYONDELLBASELL INDUSTRIES CLASS A","Materials","Equity","102,623.85","0.03","102,623.85","1,142.00","89.86","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","102,024.47","0.03","102,024.47","506.00","201.63","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","101,991.63","0.03","101,991.63","681.00","149.77","United States","NASDAQ","CAD","0.71","USD"
"IEX","IDEX","Industrials","Equity","101,172.94","0.03","101,172.94","326.00","310.34","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","99,238.75","0.03","99,238.75","204.00","486.46","United States","NASDAQ","CAD","0.71","USD"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","98,427.67","0.03","98,427.67","3,249.00","30.29","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"APA","APA","Energy","Equity","98,235.16","0.03","98,235.16","1,545.00","63.58","United States","NASDAQ","CAD","0.71","USD"
"CHTR","CHARTER COMMUNICATIONS CLASS A","Communication","Equity","97,372.81","0.03","97,372.81","522.00","186.54","United States","NASDAQ","CAD","0.71","USD"
"BG","BUNGE GLOBAL SA","Consumer Staples","Equity","97,286.92","0.03","97,286.92","583.00","166.87","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Health Care","Equity","96,125.69","0.03","96,125.69","244.00","393.96","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TYL","TYLER TECHNOLOGIES","Information Technology","Equity","95,069.64","0.03","95,069.64","199.00","477.73","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"INVH","INVITATION HOMES","Real Estate","Equity","94,705.53","0.03","94,705.53","2,494.00","37.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","94,436.74","0.03","94,436.74","1,292.00","73.09","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MAS","MASCO","Industrials","Equity","92,948.71","0.03","92,948.71","974.00","95.43","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","92,934.81","0.03","92,934.81","2,944.00","31.57","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SWK","STANLEY BLACK & DECKER INC","Industrials","Equity","91,491.40","0.03","91,491.40","734.00","124.65","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DOC","HEALTHPEAK PROPERTIES INC","Real Estate","Equity","90,633.22","0.03","90,633.22","3,161.00","28.67","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EG","EVEREST GROUP","Financials","Equity","89,318.01","0.03","89,318.01","168.00","531.65","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TXT","TEXTRON INC","Industrials","Equity","89,287.00","0.03","89,287.00","789.00","113.16","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SWKS","SKYWORKS SOLUTIONS","Information Technology","Equity","89,024.13","0.03","89,024.13","697.00","127.72","United States","NASDAQ","CAD","0.71","USD"
"FDXF","FEDEX FREIGHT HOLDING COMPANY INC","Industrials","Equity","88,486.00","0.03","88,486.00","517.00","171.15","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","86,940.38","0.03","86,940.38","513.00","169.47","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TRMB","TRIMBLE INC","Information Technology","Equity","85,717.34","0.03","85,717.34","1,069.00","80.18","United States","NASDAQ","CAD","0.71","USD"
"HST","HOST HOTELS & RESORTS REIT","Real Estate","Equity","85,489.54","0.02","85,489.54","2,791.00","30.63","United States","NASDAQ","CAD","0.71","USD"
"GDDY","GODADDY CLASS A","Information Technology","Equity","85,112.05","0.02","85,112.05","620.00","137.28","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SJM","JM SMUCKER","Consumer Staples","Equity","84,983.72","0.02","84,983.72","491.00","173.08","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ALB","ALBEMARLE CORP","Materials","Equity","84,802.04","0.02","84,802.04","527.00","160.91","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IT","GARTNER","Information Technology","Equity","84,578.60","0.02","84,578.60","322.00","262.66","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IVZ","INVESCO LTD","Financials","Equity","83,181.86","0.02","83,181.86","1,968.00","42.27","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"RL","RALPH LAUREN CLASS A","Consumer Discretionary","Equity","82,923.50","0.02","82,923.50","178.00","465.86","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SOLV","SOLVENTUM","Health Care","Equity","82,391.24","0.02","82,391.24","673.00","122.42","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AIZ","ASSURANT INC","Financials","Equity","82,168.83","0.02","82,168.83","207.00","396.95","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AVY","AVERY DENNISON CORP","Materials","Equity","81,121.01","0.02","81,121.01","339.00","239.29","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BAX","BAXTER INTERNATIONAL","Health Care","Equity","80,524.50","0.02","80,524.50","2,501.00","32.20","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GNRC","GENERAC HOLDINGS","Industrials","Equity","80,286.30","0.02","80,286.30","277.00","289.84","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GL","GLOBE LIFE","Financials","Equity","79,748.31","0.02","79,748.31","331.00","240.93","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ALLE","ALLEGION PLC","Industrials","Equity","78,429.23","0.02","78,429.23","365.00","214.87","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"LVS","LAS VEGAS SANDS","Consumer Discretionary","Equity","77,816.07","0.02","77,816.07","1,368.00","56.88","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FOXA","FOX CLASS A","Communication","Equity","77,524.29","0.02","77,524.29","853.00","90.88","United States","NASDAQ","CAD","0.71","USD"
"ECHO","ECHOSTAR CLASS A","Communication","Equity","77,371.98","0.02","77,371.98","588.00","131.58","United States","NASDAQ","CAD","0.71","USD"
"REG","REGENCY CENTERS REIT CORP","Real Estate","Equity","75,065.66","0.02","75,065.66","734.00","102.27","United States","NASDAQ","CAD","0.71","USD"
"MKC","MCCORMICK & CO NON-VOTING","Consumer Staples","Equity","75,004.42","0.02","75,004.42","1,079.00","69.51","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TKO","TKO GROUP HOLDINGS INC CLASS A","Communication","Equity","74,928.34","0.02","74,928.34","283.00","264.76","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CSGP","COSTAR GROUP","Real Estate","Equity","74,940.44","0.02","74,940.44","1,829.00","40.97","United States","NASDAQ","CAD","0.71","USD"
"TECH","BIO TECHNE","Health Care","Equity","73,931.66","0.02","73,931.66","730.00","101.28","United States","NASDAQ","CAD","0.71","USD"
"PNW","PINNACLE WEST","Utilities","Equity","72,463.75","0.02","72,463.75","542.00","133.70","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NWSA","NEWS CLASS A","Communication","Equity","72,054.62","0.02","72,054.62","1,707.00","42.21","United States","NASDAQ","CAD","0.71","USD"
"LII","LENNOX INTERNATIONAL","Industrials","Equity","69,809.59","0.02","69,809.59","139.00","502.22","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"JKHY","JACK HENRY AND ASSOCIATES INC","Financials","Equity","69,696.11","0.02","69,696.11","319.00","218.48","United States","NASDAQ","CAD","0.71","USD"
"HAS","HASBRO","Consumer Discretionary","Equity","69,520.74","0.02","69,520.74","560.00","124.14","United States","NASDAQ","CAD","0.71","USD"
"LULU","LULULEMON ATHLETICA","Consumer Discretionary","Equity","69,366.90","0.02","69,366.90","499.00","139.01","United States","NASDAQ","CAD","0.71","USD"
"HII","HUNTINGTON INGALLS INDUSTRIES","Industrials","Equity","69,384.31","0.02","69,384.31","179.00","387.62","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CPT","CAMDEN PROPERTY TRUST REIT","Real Estate","Equity","69,312.38","0.02","69,312.38","491.00","141.16","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DECK","DECKERS OUTDOOR","Consumer Discretionary","Equity","69,233.05","0.02","69,233.05","621.00","111.49","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FDS","FACTSET RESEARCH SYSTEMS","Financials","Equity","68,642.39","0.02","68,642.39","176.00","390.01","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AES","AES","Utilities","Equity","65,653.82","0.02","65,653.82","3,161.00","20.77","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Health Care","Equity","64,718.33","0.02","64,718.33","256.00","252.80","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"COO","COOPER","Health Care","Equity","64,682.67","0.02","64,682.67","860.00","75.21","United States","NASDAQ","CAD","0.71","USD"
"CLX","CLOROX","Consumer Staples","Equity","63,960.26","0.02","63,960.26","538.00","118.88","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ALGN","ALIGN TECHNOLOGY","Health Care","Equity","63,445.74","0.02","63,445.74","303.00","209.39","United States","NASDAQ","CAD","0.71","USD"
"UDR","UDR REIT","Real Estate","Equity","61,962.92","0.02","61,962.92","1,295.00","47.85","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ROL","ROLLINS INC","Industrials","Equity","60,463.64","0.02","60,463.64","1,310.00","46.16","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PODD","INSULET","Health Care","Equity","59,789.63","0.02","59,789.63","302.00","197.98","United States","NASDAQ","CAD","0.71","USD"
"BEN","FRANKLIN TEMPLETON","Financials","Equity","59,620.58","0.02","59,620.58","1,289.00","46.25","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Real Estate","Equity","58,942.36","0.02","58,942.36","748.00","78.80","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BXP","BXP","Real Estate","Equity","58,924.94","0.02","58,924.94","659.00","89.42","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Real Estate","Equity","58,304.80","0.02","58,304.80","373.00","156.31","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PNR","PENTAIR","Industrials","Equity","56,890.93","0.02","56,890.93","730.00","77.93","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"APTV","APTIV PLC","Consumer Discretionary","Equity","55,030.22","0.02","55,030.22","902.00","61.01","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DPZ","DOMINOS PIZZA","Consumer Discretionary","Equity","53,703.75","0.02","53,703.75","129.00","416.31","United States","NASDAQ","CAD","0.71","USD"
"FOX","FOX CLASS B","Communication","Equity","53,446.92","0.02","53,446.92","654.00","81.72","United States","NASDAQ","CAD","0.71","USD"
"MOS","MOSAIC","Materials","Equity","51,918.14","0.02","51,918.14","1,462.00","35.51","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HSIC","HENRY SCHEIN","Health Care","Equity","49,122.71","0.01","49,122.71","413.00","118.94","United States","NASDAQ","CAD","0.71","USD"
"NCLH","NORWEGIAN CRUISE LINE HOLDINGS","Consumer Discretionary","Equity","44,741.37","0.01","44,741.37","2,223.00","20.13","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MGM","MGM RESORTS INTERNATIONAL","Consumer Discretionary","Equity","42,597.91","0.01","42,597.91","795.00","53.58","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BLDR","BUILDERS FIRSTSOURCE INC","Industrials","Equity","41,063.13","0.01","41,063.13","509.00","80.67","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WYNN","WYNN RESORTS","Consumer Discretionary","Equity","40,843.27","0.01","40,843.27","352.00","116.03","United States","NASDAQ","CAD","0.71","USD"
"TAP","MOLSON COORS BREWING CLASS B","Consumer Staples","Equity","40,283.86","0.01","40,283.86","737.00","54.66","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TTD","TRADE DESK INC CLASS A","Communication","Equity","39,949.33","0.01","39,949.33","2,003.00","19.94","United States","NASDAQ","CAD","0.71","USD"
"AOS","A O SMITH","Industrials","Equity","39,653.32","0.01","39,653.32","498.00","79.62","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BPSFT","CASH COLLATERAL BPSFT USD","Cash and/or Derivatives","Cash Collateral and Margins","36,364.90","0.01","36,364.90","26,000.00","139.86","United States","-","CAD","0.71","USD"
"ERIE","ERIE INDEMNITY CLASS A","Financials","Equity","36,232.50","0.01","36,232.50","106.00","341.81","United States","NASDAQ","CAD","0.71","USD"
"HRL","HORMEL FOODS CORP","Consumer Staples","Equity","35,743.28","0.01","35,743.28","1,231.00","29.04","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DVA","DAVITA INC","Health Care","Equity","34,826.72","0.01","34,826.72","136.00","256.08","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BF B","BROWN FORMAN CLASS B","Consumer Staples","Equity","27,983.49","0.01","27,983.49","755.00","37.06","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NWS","NEWS CLASS B","Communication","Equity","22,729.73","0.01","22,729.73","487.00","46.67","United States","NASDAQ","CAD","0.71","USD"
"PSKY","PARAMOUNT SKYDANCE CORP CLASS B","Communication","Equity","20,067.30","0.01","20,067.30","1,351.00","14.85","United States","NASDAQ","CAD","0.71","USD"
"HWAZ6","MICRO EMINI S&P 500 DEC 26","Cash and/or Derivatives","Futures","0.00","0.00","485,088.53","9.00","10,779.67","-","Index And Options Market","CAD","0.71","USD"
 
