Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","2,208.27","0.15","2,208.27","729,655.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","2,202.13","0.15","2,202.13","519,003.00","-","United States","NASDAQ","CAD","-","USD"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","2,201.53","0.15","2,201.53","262,512.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"FTNT","FORTINET","Information Technology","Equity","2,175.21","0.15","2,175.21","808,737.00","-","United States","NASDAQ","CAD","-","USD"
"NET","CLOUDFLARE CLASS A","Information Technology","Equity","2,159.21","0.15","2,159.21","414,877.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"MCK","MCKESSON CORP","Health Care","Equity","2,135.57","0.14","2,135.57","155,786.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"BNY","BANK OF NEW YORK MELLON CORP","Financials","Equity","2,133.93","0.14","2,133.93","894,806.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"FCX","FREEPORT MCMORAN INC","Materials","Equity","2,064.23","0.14","2,064.23","1,869,366.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"ADBE","ADOBE INC","Information Technology","Equity","2,063.93","0.14","2,063.93","524,106.00","-","United States","NASDAQ","CAD","-","USD"
"EQIX","EQUINIX REIT","Real Estate","Equity","2,050.77","0.14","2,050.77","128,255.00","-","United States","NASDAQ","CAD","-","USD"
"CME","CME GROUP CLASS A","Financials","Equity","1,994.98","0.13","1,994.98","472,089.00","-","United States","NASDAQ","CAD","-","USD"
"SYK","STRYKER","Health Care","Equity","1,956.84","0.13","1,956.84","448,206.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"SO","SOUTHERN","Utilities","Equity","1,955.19","0.13","1,955.19","1,445,920.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"TT","TRANE TECHNOLOGIES PLC","Industrials","Equity","1,900.15","0.13","1,900.15","287,997.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
"USB","US BANCORP","Financials","Equity","1,898.95","0.13","1,898.95","2,022,360.00","-","United States","New York Stock Exchange Inc.","CAD","-","USD"
