Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"XTB","XTB","Financials","Equity","2,331.15","0.01","2,331.15","43.00","54.29","Poland","Warsaw Stock Exchange/Equities/Main Market","CAD","-","PLN"
"AUGO","AURA MINERALS INC","Materials","Equity","2,328.30","0.01","2,328.30","19.00","124.07","Brazil","NASDAQ","CAD","-","USD"
"HUBN","HUBER & SUHNER AG","Industrials","Equity","2,326.72","0.01","2,326.72","8.00","291.36","Switzerland","SIX Swiss Exchange","CAD","-","CHF"
"MOTV3","MOTIVA INFRAESTRUTURA DE MOBILIDAD","Industrials","Equity","2,326.65","0.01","2,326.65","532.00","4.37","Brazil","XBSP","CAD","-","BRL"
"PTTGC.R","PTT GLOBAL CHEMICAL NON-VOTING DR","Materials","Equity","2,322.03","0.01","2,322.03","1,127.00","2.06","Thailand","Stock Exchange Of Thailand","CAD","-","THB"
"5832","CHUGIN FINANCIAL GROUP INC","Financials","Equity","2,318.74","0.01","2,318.74","71.00","32.61","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"047040","DAEWOO ENGINEERING & CONSTRUCTION","Industrials","Equity","2,318.73","0.01","2,318.73","124.00","18.72","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"8304","AOZORA BANK","Financials","Equity","2,318.03","0.01","2,318.03","73.00","31.65","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"QIIK","QATAR INTERNATIONAL ISLAMIC BANK","Financials","Equity","2,313.18","0.01","2,313.18","567.00","4.08","Qatar","Qatar Exchange","CAD","-","QAR"
"002384","SUZHOU DONGSHAN PRECISION MANUFACT","Information Technology","Equity","2,312.09","0.01","2,312.09","57.00","40.37","China","Shenzhen Stock Exchange","CAD","-","CNY"
"4631","DIC","Materials","Equity","2,310.00","0.01","2,310.00","53.00","43.49","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"SWB","SUNWAY BHD","Industrials","Equity","2,307.24","0.01","2,307.24","1,498.00","1.54","Malaysia","Bursa Malaysia","CAD","-","MYR"
"RUI","RUBIS","Utilities","Equity","2,304.15","0.01","2,304.15","40.00","58.15","France","Nyse Euronext - Euronext Paris","CAD","-","EUR"
"2455","VISUAL PHOTONICS EPITAXY","Information Technology","Equity","2,303.98","0.01","2,303.98","98.00","23.43","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"KEI","KEI INDUSTRIES LTD","Industrials","Equity","2,303.28","0.01","2,303.28","35.00","66.48","India","National Stock Exchange Of India","CAD","-","INR"
"TYRES","NOKIAN RENKAAT","Consumer Discretionary","Equity","2,303.22","0.01","2,303.22","90.00","25.61","Finland","Nasdaq Omx Helsinki Ltd.","CAD","-","EUR"
"PNN","PENNON GROUP PLC","Utilities","Equity","2,300.50","0.01","2,300.50","266.00","8.64","United Kingdom","London Stock Exchange","CAD","-","GBP"
"2474","CATCHER TECHNOLOGY","Information Technology","Equity","2,299.06","0.01","2,299.06","251.00","9.15","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"AJBU","KEPPEL DC REIT","Real Estate","Equity","2,290.57","0.01","2,290.57","987.00","2.32","Singapore","Singapore Exchange","CAD","-","SGD"
"3064","MONOTARO LTD","Industrials","Equity","2,283.97","0.01","2,283.97","128.00","17.85","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"EXX","EXXARO RESOURCES","Energy","Equity","2,283.83","0.01","2,283.83","141.00","16.25","South Africa","Johannesburg Stock Exchange","CAD","-","ZAR"
"3264","ARDENTEC CORP","Information Technology","Equity","2,283.80","0.01","2,283.80","213.00","10.73","Taiwan","Gretai Securities Market","CAD","-","TWD"
"1988","CHINA MINSHENG BANKING H","Financials","Equity","2,282.31","0.01","2,282.31","3,566.00","0.64","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"ENGI11","ENERGISA UNITS","Utilities","Equity","2,282.30","0.01","2,282.30","162.00","14.13","Brazil","XBSP","CAD","-","BRL"
"8088","IWATANI","Energy","Equity","2,280.59","0.01","2,280.59","119.00","19.22","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"300394","SUZHOU TFC OPTICAL COMMUNICATIONIN","Information Technology","Equity","2,280.34","0.01","2,280.34","39.00","57.92","China","Shenzhen Stock Exchange","CAD","-","CNY"
"039030","EO TECHNICS LTD","Information Technology","Equity","2,278.63","0.01","2,278.63","5.00","468.19","Korea (South)","Korea Exchange (Kosdaq)","CAD","-","KRW"
"TWEKA","TKH GROUP","Industrials","Equity","2,278.14","0.01","2,278.14","27.00","84.82","Netherlands","Euronext Amsterdam","CAD","-","EUR"
"BAJAJHLDNG","BAJAJ HOLDINGS AND INVESTMENT LTD","Financials","Equity","2,277.60","0.01","2,277.60","14.00","160.51","India","National Stock Exchange Of India","CAD","-","INR"
"TIINDIA","TUBE INVESTMENTS OF INDIA LTD","Consumer Discretionary","Equity","2,274.67","0.01","2,274.67","60.00","37.89","India","National Stock Exchange Of India","CAD","-","INR"
"270","GUANGDONG INVESTMENT LTD","Utilities","Equity","2,274.56","0.01","2,274.56","1,440.00","1.58","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"1898","CHINA COAL ENERGY LTD H","Energy","Equity","2,274.14","0.01","2,274.14","1,197.00","1.90","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"NHC","NEW HOPE CORPORATION LTD","Energy","Equity","2,272.21","0.01","2,272.21","354.00","6.41","Australia","Asx - All Markets","CAD","-","AUD"
"SCYR","SACYR","Industrials","Equity","2,271.53","0.01","2,271.53","339.00","6.70","Spain","Bolsa De Madrid","CAD","-","EUR"
"9688","ZAI LAB LTD","Health Care","Equity","2,270.48","0.01","2,270.48","647.00","3.51","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"168","TSINGTAO BREWERY COMPANY-500 LTD H","Consumer Staples","Equity","2,268.84","0.01","2,268.84","320.00","7.08","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"MTM","MOMENTUM GROUP","Financials","Equity","2,268.10","0.01","2,268.10","691.00","3.28","South Africa","Johannesburg Stock Exchange","CAD","-","ZAR"
"EXENS","EXOSENS SA","Industrials","Equity","2,265.93","0.01","2,265.93","24.00","94.62","France","Nyse Euronext - Euronext Paris","CAD","-","EUR"
"285","BYD ELECTRONIC (INTERNATIONAL) LTD","Information Technology","Equity","2,264.45","0.01","2,264.45","535.00","4.23","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"1893","PENTA-OCEAN CONSTRUCTION LTD","Industrials","Equity","2,263.97","0.01","2,263.97","159.00","14.22","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"DKSH","DKSH HOLDING AG","Industrials","Equity","2,263.68","0.01","2,263.68","20.00","111.55","Switzerland","SIX Swiss Exchange","CAD","-","CHF"
"688012","ADVANCED MICRO-FABRICATION EQUIPME","Information Technology","Equity","2,261.82","0.01","2,261.82","31.00","73.27","China","Shanghai Stock Exchange","CAD","-","CNY"
"6890","FERROTEC CORP","Information Technology","Equity","2,257.14","0.01","2,257.14","28.00","81.09","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"138930","BNK FINANCIAL GROUP INC","Financials","Equity","2,255.78","0.01","2,255.78","142.00","15.91","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"ARCAD","ARCADIS NV","Industrials","Equity","2,253.09","0.01","2,253.09","33.00","68.95","Netherlands","Euronext Amsterdam","CAD","-","EUR"
"PUM","PUMA","Consumer Discretionary","Equity","2,252.89","0.01","2,252.89","64.00","35.34","Germany","Xetra","CAD","-","EUR"
"VIG","VIENNA INSURANCE GROUP AG","Financials","Equity","2,250.61","0.01","2,250.61","20.00","114.22","Austria","Wiener Boerse Ag","CAD","-","EUR"
"MRF","MRF LTD","Consumer Discretionary","Equity","2,249.75","0.01","2,249.75","1.00","1,816.30","India","National Stock Exchange Of India","CAD","-","INR"
"HEIJM","KONINKLIJKE HEIJMANS DUTCH CERTIFI","Industrials","Equity","2,249.05","0.01","2,249.05","16.00","141.85","Netherlands","Euronext Amsterdam","CAD","-","EUR"
"9009","KEISEI ELECTRIC RAILWAY","Industrials","Equity","2,248.75","0.01","2,248.75","180.00","12.51","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"5483","SINO-AMERICAN SILICON PRODUCTS","Information Technology","Equity","2,247.12","0.01","2,247.12","282.00","7.98","Taiwan","Gretai Securities Market","CAD","-","TWD"
"039490","KIWOOM SECURITIES","Financials","Equity","2,244.47","0.01","2,244.47","8.00","266.24","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"352820","HYBE","Communication","Equity","2,242.14","0.01","2,242.14","13.00","167.64","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"1787","SHANDONG GOLD MINING LTD H","Materials","Equity","2,237.99","0.01","2,237.99","539.00","4.15","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"BBNI","BANK NEGARA INDONESIA","Financials","Equity","2,234.32","0.01","2,234.32","7,705.00","0.29","Indonesia","Indonesia Stock Exchange","CAD","-","IDR"
"900948","INNER MONGOLIA YITAI COAL LTD B","Energy","Equity","2,230.17","0.01","2,230.17","470.00","4.75","China","Shanghai Stock Exchange","CAD","-","USD"
"PNB","PUNJAB NATIONAL BANK","Financials","Equity","2,229.03","0.01","2,229.03","1,311.00","1.70","India","National Stock Exchange Of India","CAD","-","INR"
"HOLM B","HOLMEN CLASS B","Materials","Equity","2,227.79","0.01","2,227.79","48.00","46.34","Sweden","Nasdaq Omx Nordic","CAD","-","SEK"
"RBREW","ROYAL UNIBREW","Consumer Staples","Equity","2,227.60","0.01","2,227.60","25.00","89.87","Denmark","Omx Nordic Exchange Copenhagen A/S","CAD","-","DKK"
"8012","NAGASE LTD","Industrials","Equity","2,226.60","0.01","2,226.60","213.00","10.45","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"PROT","PROTECTOR FORSIKRING","Financials","Equity","2,226.45","0.01","2,226.45","34.00","66.40","Norway","Oslo Bors Asa","CAD","-","NOK"
"6269","MODEC INC","Energy","Equity","2,225.57","0.01","2,225.57","27.00","82.66","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"UTDI","UNITED INTERNET AG","Communication","Equity","2,225.10","0.01","2,225.10","50.00","44.53","Germany","Xetra","CAD","-","EUR"
"BC","BRUNELLO CUCINELLI","Consumer Discretionary","Equity","2,223.87","0.01","2,223.87","18.00","126.17","Italy","Borsa Italiana","CAD","-","EUR"
"3324","AURAS TECHNOLOGY LTD","Information Technology","Equity","2,223.63","0.01","2,223.63","37.00","60.76","Taiwan","Gretai Securities Market","CAD","-","TWD"
"600030","CITIC SECURITIES A","Financials","Equity","2,222.04","0.01","2,222.04","407.00","5.46","China","Shanghai Stock Exchange","CAD","-","CNY"
"8174","NIPPON GAS LTD","Utilities","Equity","2,220.48","0.01","2,220.48","79.00","27.97","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"9072","NIKKON HOLDINGS LTD","Industrials","Equity","2,218.05","0.01","2,218.05","48.00","46.29","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"6531","AP MEMORY TECHNOLOGY","Information Technology","Equity","2,217.72","0.01","2,217.72","55.00","40.36","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"VESTA*","CORPORACION INMOBILIARIA VESTA","Real Estate","Equity","2,215.90","0.01","2,215.90","474.00","4.67","Mexico","Bolsa Mexicana De Valores","CAD","-","MXN"
"BIM","BIOMERIEUX SA","Health Care","Equity","2,213.14","0.01","2,213.14","19.00","115.83","France","Nyse Euronext - Euronext Paris","CAD","-","EUR"
"028300","HLB LTD","Health Care","Equity","2,212.41","0.01","2,212.41","68.00","32.39","Korea (South)","Korea Exchange (Kosdaq)","CAD","-","KRW"
"6919","CALIWAY BIOPHARMACEUTICALS","Health Care","Equity","2,209.59","0.01","2,209.59","607.00","3.64","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"ITV","ITV PLC","Communication","Equity","2,209.30","0.01","2,209.30","1,699.00","1.30","United Kingdom","London Stock Exchange","CAD","-","GBP"
"2027","TA CHEN STAINLESS PIPE LTD","Materials","Equity","2,206.38","0.01","2,206.38","1,066.00","2.07","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"MLSR","MELISRON LTD","Real Estate","Equity","2,200.12","0.01","2,200.12","12.00","186.77","Israel","Tel Aviv Stock Exchange","CAD","-","ILS"
"EMAARDEV","EMAAR DEVELOPMENT","Real Estate","Equity","2,198.00","0.01","2,198.00","433.00","5.08","United Arab Emirates","Dubai Financial Market","CAD","-","AED"
"V03","VENTURE CORPORATION","Information Technology","Equity","2,192.82","0.01","2,192.82","118.00","18.52","Singapore","Singapore Exchange","CAD","-","SGD"
"SPEN","SHAPIR ENGINEERING AND INDUSTRY LT","Industrials","Equity","2,190.49","0.01","2,190.49","110.00","19.89","Israel","Tel Aviv Stock Exchange","CAD","-","ILS"
"EDV","ENDEAVOUR GROUP LTD","Consumer Staples","Equity","2,189.51","0.01","2,189.51","740.00","2.96","Australia","Asx - All Markets","CAD","-","AUD"
"IVG","IVECO GROUP NV","Industrials","Equity","2,188.50","0.01","2,188.50","97.00","22.65","Italy","Borsa Italiana","CAD","-","EUR"
"058470","LEENO INDUSTRIAL INC","Information Technology","Equity","2,187.81","0.01","2,187.81","33.00","67.22","Korea (South)","Korea Exchange (Kosdaq)","CAD","-","KRW"
"6187","ALL RING TECH","Information Technology","Equity","2,185.56","0.01","2,185.56","41.00","53.08","Taiwan","Gretai Securities Market","CAD","-","TWD"
"TECN","TECAN GROUP AG","Health Care","Equity","2,185.48","0.01","2,185.48","6.00","371.50","Switzerland","SIX Swiss Exchange","CAD","-","CHF"
"NWL","NETWEALTH GROUP LTD","Financials","Equity","2,184.56","0.01","2,184.56","118.00","18.48","Australia","Asx - All Markets","CAD","-","AUD"
"1258","CHINA NONFERROUS MINING CORPORATIO","Materials","Equity","2,182.83","0.01","2,182.83","791.00","2.76","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"QQ.","QINETIQ GROUP PLC","Industrials","Equity","2,182.70","0.01","2,182.70","236.00","9.24","United Kingdom","London Stock Exchange","CAD","-","GBP"
"5105","TOYO TIRE","Consumer Discretionary","Equity","2,177.35","0.01","2,177.35","64.00","34.18","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"360ONE","360 ONE WAM LTD","Financials","Equity","2,173.70","0.01","2,173.70","141.00","15.47","India","National Stock Exchange Of India","CAD","-","INR"
"7164","ZENKOKU HOSHO LTD","Financials","Equity","2,172.28","0.01","2,172.28","76.00","28.65","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"1138","COSCO SHIPPING ENERGY TRANSPORTATI","Energy","Equity","2,169.18","0.01","2,169.18","631.00","3.44","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"J69U","FRASERS CENTREPOINT UNITS TRUST","Real Estate","Equity","2,167.31","0.01","2,167.31","942.00","2.30","Singapore","Singapore Exchange","CAD","-","SGD"
"144","CHINA MERCHANTS PORT HOLDINGS LTD","Industrials","Equity","2,159.31","0.01","2,159.31","727.00","2.97","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"3105","NISSHINBO HOLDINGS INC","Industrials","Equity","2,158.50","0.01","2,158.50","101.00","21.29","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"DOC","DO & CO AKTIENGESELLSCHAFT","Industrials","Equity","2,157.76","0.01","2,157.76","7.00","304.27","Austria","Wiener Boerse Ag","CAD","-","EUR"
"9880","UBTECH ROBOTICS CORP LTD H","Industrials","Equity","2,157.16","0.01","2,157.16","153.00","14.14","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"GFTU","GRAFTON GROUP PLC","Industrials","Equity","2,156.99","0.01","2,156.99","117.00","18.46","United Kingdom","London Stock Exchange","CAD","-","GBP"
"MOBN","MOBIMO HOLDING AG","Real Estate","Equity","2,155.05","0.01","2,155.05","4.00","581.53","Switzerland","SIX Swiss Exchange","CAD","-","CHF"
"1504","TECO ELECTRIC & MACHINERY","Industrials","Equity","2,152.45","0.01","2,152.45","692.00","3.11","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"GROWW","BILLIONBRAINS GARAGE VENTURES LTD","Financials","Equity","2,151.16","0.01","2,151.16","788.00","2.73","India","National Stock Exchange Of India","CAD","-","INR"
"5901","TOYO SEIKAN GROUP HOLDINGS","Materials","Equity","2,150.83","0.01","2,150.83","51.00","41.82","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"SZG","SALZGITTER AG","Materials","Equity","2,149.47","0.01","2,149.47","24.00","88.68","Germany","Xetra","CAD","-","EUR"
"763","ZTE CORP H","Information Technology","Equity","2,149.27","0.01","2,149.27","537.00","4.00","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"APAM","APERAM SA","Materials","Equity","2,146.12","0.01","2,146.12","29.00","74.28","France","Euronext Amsterdam","CAD","-","EUR"
"3888","KINGSOFT","Communication","Equity","2,144.53","0.01","2,144.53","500.00","4.29","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"2492","WALSIN TECHNOLOGY","Information Technology","Equity","2,143.85","0.01","2,143.85","165.00","13.03","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"UPL","UPL","Materials","Equity","2,141.74","0.01","2,141.74","265.00","8.09","India","National Stock Exchange Of India","CAD","-","INR"
"161390","HANKOOK TIRE & TECHNOLOGY LTD","Consumer Discretionary","Equity","2,140.76","0.01","2,140.76","36.00","59.62","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"AXFO","AXFOOD","Consumer Staples","Equity","2,140.33","0.01","2,140.33","60.00","35.76","Sweden","Nasdaq Omx Nordic","CAD","-","SEK"
"902","HUANENG POWER INTERNATIONAL INC H","Utilities","Equity","2,139.40","0.01","2,139.40","2,118.00","1.01","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"9048","NAGOYA RAILROAD","Industrials","Equity","2,139.08","0.01","2,139.08","124.00","17.26","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"QNNS","QATAR NAVIGATION","Industrials","Equity","2,138.36","0.01","2,138.36","547.00","3.91","Qatar","Qatar Exchange","CAD","-","QAR"
"ALLEI","ALLEIMA","Materials","Equity","2,136.93","0.01","2,136.93","127.00","16.77","Sweden","Nasdaq Omx Nordic","CAD","-","SEK"
"3231","NOMURA REAL ESTATE HOLDINGS INC","Real Estate","Equity","2,133.88","0.01","2,133.88","257.00","8.30","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"REY","REPLY","Information Technology","Equity","2,130.31","0.01","2,130.31","11.00","186.67","Italy","Borsa Italiana","CAD","-","EUR"
"603993","CHINA MOLYBDENUM A","Materials","Equity","2,129.24","0.01","2,129.24","588.00","3.62","China","Shanghai Stock Exchange","CAD","-","CNY"
"MANKIND","MANKIND PHARMA LTD","Health Care","Equity","2,127.19","0.01","2,127.19","63.00","33.53","India","National Stock Exchange Of India","CAD","-","INR"
"6871","MICRONICS JAPAN","Information Technology","Equity","2,127.08","0.01","2,127.08","19.00","113.33","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"3406","GENIUS ELECTRONIC OPTICAL LTD","Information Technology","Equity","2,126.01","0.01","2,126.01","50.00","42.33","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"KLBN11","KLABIN UNITS SA","Materials","Equity","2,121.70","0.01","2,121.70","399.00","5.32","Brazil","XBSP","CAD","-","BRL"
"GMRAIRPORT","GMR AIRPORTS LTD","Industrials","Equity","2,121.51","0.01","2,121.51","1,526.00","1.39","India","National Stock Exchange Of India","CAD","-","INR"
"BAVA","BAVARIAN NORDIC","Health Care","Equity","2,120.47","0.01","2,120.47","48.00","44.57","Denmark","Omx Nordic Exchange Copenhagen A/S","CAD","-","DKK"
"OV8","SHENG SIONG GROUP LTD","Consumer Staples","Equity","2,117.94","0.01","2,117.94","598.00","3.54","Singapore","Singapore Exchange","CAD","-","SGD"
"ALIF B","ADDLIFE CLASS B","Health Care","Equity","2,116.95","0.01","2,116.95","91.00","23.25","Sweden","Nasdaq Omx Nordic","CAD","-","SEK"
"268","KINGDEE INT L SOFTWARE GROUP LTD","Information Technology","Equity","2,116.07","0.01","2,116.07","1,628.00","1.30","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"7282","TOYODA GOSEI","Consumer Discretionary","Equity","2,112.73","0.01","2,112.73","44.00","47.48","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"CENCOSUD","CENCOSUD","Consumer Staples","Equity","2,112.59","0.01","2,112.59","693.00","3.05","Chile","Santiago Stock Exchange","CAD","-","CLP"
"NHPC","NHPC LTD","Utilities","Equity","2,108.19","0.01","2,108.19","1,917.00","1.10","India","National Stock Exchange Of India","CAD","-","INR"
"IOICORP","IOI CORPORATION","Consumer Staples","Equity","2,107.76","0.01","2,107.76","1,270.00","1.66","Malaysia","Bursa Malaysia","CAD","-","MYR"
"2812","TAICHUNG COMMERCIAL BANK","Financials","Equity","2,106.76","0.01","2,106.76","2,450.00","0.86","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"BWLPG","BW LPG LTD","Energy","Equity","2,106.60","0.01","2,106.60","58.00","36.32","Norway","Oslo Bors Asa","CAD","-","NOK"
"5434","TOPCO SCIENTIFIC LTD","Information Technology","Equity","2,103.60","0.01","2,103.60","90.00","23.25","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"COTN","COMET HOLDING AG","Information Technology","Equity","2,102.05","0.01","2,102.05","4.00","568.80","Switzerland","SIX Swiss Exchange","CAD","-","CHF"
"6754","ANRITSU CORP","Information Technology","Equity","2,101.10","0.01","2,101.10","75.00","28.09","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"OFSS","ORACLE FINANCIAL SERVICES SOFTWARE","Information Technology","Equity","2,099.87","0.01","2,099.87","12.00","169.41","India","National Stock Exchange Of India","CAD","-","INR"
"UTG","UNITE GROUP PLC","Real Estate","Equity","2,097.76","0.01","2,097.76","237.00","8.84","United Kingdom","London Stock Exchange","CAD","-","GBP"
"240810","WONIK IPS LTD","Information Technology","Equity","2,097.70","0.01","2,097.70","18.00","119.45","Korea (South)","Korea Exchange (Kosdaq)","CAD","-","KRW"
"WOSG","WATCHES OF SWITZERLAND GROUP PLC","Consumer Discretionary","Equity","2,095.59","0.01","2,095.59","170.00","12.35","United Kingdom","London Stock Exchange","CAD","-","GBP"
"WIE","WIENERBERGER AG","Materials","Equity","2,093.56","0.01","2,093.56","73.00","28.80","Austria","Wiener Boerse Ag","CAD","-","EUR"
"4203","SUMITOMO BAKELITE LTD","Materials","Equity","2,092.58","0.01","2,092.58","30.00","69.54","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"4716","ORACLE JAPAN CORP","Information Technology","Equity","2,090.67","0.01","2,090.67","25.00","83.93","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"PIRAMALFIN","PIRAMAL FINANCE LTD","Financials","Equity","2,088.67","0.01","2,088.67","64.00","32.86","India","National Stock Exchange Of India","CAD","-","INR"
"3491","UNIVERSAL MICROWAVE TECHNOLOGY INC","Information Technology","Equity","2,088.00","0.01","2,088.00","32.00","65.15","Taiwan","Gretai Securities Market","CAD","-","TWD"
"IPCALAB","IPCA LABORATORIES LTD","Health Care","Equity","2,084.58","0.01","2,084.58","73.00","28.72","India","National Stock Exchange Of India","CAD","-","INR"
"PRESTIGE","PRESTIGE ESTATES PROJECTS","Real Estate","Equity","2,084.00","0.01","2,084.00","99.00","20.99","India","National Stock Exchange Of India","CAD","-","INR"
"600000","SHANGHAI PUDONG DEVELOPMENT BANK A","Financials","Equity","2,082.02","0.01","2,082.02","1,102.00","1.89","China","Shanghai Stock Exchange","CAD","-","CNY"
"CLS","CLICKS GROUP","Consumer Staples","Equity","2,080.06","0.01","2,080.06","117.00","17.74","South Africa","Johannesburg Stock Exchange","CAD","-","ZAR"
"BYG","BIG YELLOW GROUP PLC","Real Estate","Equity","2,080.03","0.01","2,080.03","133.00","15.59","United Kingdom","London Stock Exchange","CAD","-","GBP"
"S58","SATS LTD","Industrials","Equity","2,079.17","0.01","2,079.17","495.00","4.20","Singapore","Singapore Exchange","CAD","-","SGD"
"005385","HYUNDAI MOTOR S1 PREF","Consumer Discretionary","Equity","2,078.22","0.01","2,078.22","12.00","174.93","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"LTF","L&T FINANCE LTD","Financials","Equity","2,076.45","0.01","2,076.45","471.00","4.41","India","National Stock Exchange Of India","CAD","-","INR"
"277810","RAINBOW ROBOTICS","Industrials","Equity","2,075.83","0.01","2,075.83","5.00","433.77","Korea (South)","Korea Exchange (Kosdaq)","CAD","-","KRW"
"353200","DAEDUCKELECTRONICS LTD","Information Technology","Equity","2,073.90","0.01","2,073.90","20.00","101.94","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"SUNN","SUNRISE N CLASS A LTD","Communication","Equity","2,071.27","0.01","2,071.27","29.00","70.80","Switzerland","SIX Swiss Exchange","CAD","-","CHF"
"2811","KAGOME LTD","Consumer Staples","Equity","2,070.65","0.01","2,070.65","84.00","24.58","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"4300","DAR AL ARKAN REAL ESTATE DEVELOPME","Real Estate","Equity","2,068.03","0.01","2,068.03","292.00","7.08","Saudi Arabia","Saudi Stock Exchange","CAD","-","SAR"
"MF","WENDEL","Financials","Equity","2,062.98","0.01","2,062.98","15.00","133.26","France","Nyse Euronext - Euronext Paris","CAD","-","EUR"
"8960","UNITED URBAN INVESTMENT REIT","Real Estate","Equity","2,060.59","0.01","2,060.59","1.00","1,394.65","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"6886","HUATAI SECURITIES H","Financials","Equity","2,060.07","0.01","2,060.07","691.00","2.98","China","Hong Kong Exchanges And Clearing Ltd","CAD","-","HKD"
"6674","GS YUASA","Consumer Discretionary","Equity","2,056.43","0.01","2,056.43","42.00","48.50","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"WELCORP","WELSPUN CORP LTD","Materials","Equity","2,056.37","0.01","2,056.37","57.00","35.87","India","National Stock Exchange Of India","CAD","-","INR"
"AXIA7","AXIA ENERGIA PRF SA","Utilities","Equity","2,056.19","0.01","2,056.19","136.00","15.07","Brazil","XBSP","CAD","-","BRL"
"8524","NORTH PACIFIC BANK LTD","Financials","Equity","2,055.77","0.01","2,055.77","171.00","12.03","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"323410","KAKAOBANK","Financials","Equity","2,053.69","0.01","2,053.69","98.00","20.95","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"PCHEM","PETRONAS CHEMICALS GROUP","Materials","Equity","2,049.97","0.01","2,049.97","1,235.00","1.66","Malaysia","Bursa Malaysia","CAD","-","MYR"
"4250","JABAL OMAR DEVELOPMENT","Consumer Discretionary","Equity","2,048.45","0.01","2,048.45","323.00","6.35","Saudi Arabia","Saudi Stock Exchange","CAD","-","SAR"
"BUFAB","BUFAB","Industrials","Equity","2,048.10","0.01","2,048.10","103.00","19.81","Sweden","Nasdaq Omx Nordic","CAD","-","SEK"
"8954","ORIX JREIT REIT INC","Real Estate","Equity","2,047.91","0.01","2,047.91","2.00","864.81","Japan","Tokyo Stock Exchange","CAD","-","JPY"
"TKMS","TKMS AG","Industrials","Equity","2,047.11","0.01","2,047.11","15.00","137.03","Germany","Xetra","CAD","-","EUR"
