Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"3034","NOVATEK MICROELECTRONICS","Information Technology","Equity","286,902.56","0.25","286,902.56","12,000.00","23.91","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2609","YANG MING MARINE TRANSPORT","Industrials","Equity","282,866.63","0.24","282,866.63","104,000.00","2.72","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"ABG","ABSA GROUP","Financials","Equity","281,533.74","0.24","281,533.74","14,820.00","19.00","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"SCC.R","SIAM CEMENT NON-VOTING DR PCL","Materials","Equity","278,988.13","0.24","278,988.13","25,700.00","10.86","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"ITC","ITC LTD","Consumer Staples","Equity","277,928.25","0.24","277,928.25","71,615.00","3.88","India","National Stock Exchange Of India","CAD","68.59","INR"
"2899","ZIJIN MINING GROUP LTD H","Materials","Equity","277,667.41","0.24","277,667.41","46,000.00","6.04","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"7010","SAUDI TELECOM","Communication","Equity","275,004.04","0.24","275,004.04","16,925.00","16.25","Saudi Arabia","Saudi Stock Exchange","CAD","2.69","SAR"
"2301","LITE ON TECHNOLOGY","Information Technology","Equity","269,021.69","0.23","269,021.69","22,059.00","12.20","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"358","JIANGXI COPPER LTD H","Materials","Equity","267,620.07","0.23","267,620.07","45,000.00","5.95","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"NTPC","NTPC LTD","Utilities","Equity","266,523.01","0.23","266,523.01","55,466.00","4.81","India","National Stock Exchange Of India","CAD","68.59","INR"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","264,134.70","0.23","264,134.70","70,232.00","3.76","Mexico","Bolsa Mexicana De Valores","CAD","12.29","MXN"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","264,090.74","0.23","264,090.74","1,000.00","264.09","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"ABEV3","AMBEV SA","Consumer Staples","Equity","263,250.27","0.23","263,250.27","62,421.00","4.22","Brazil","XBSP","CAD","3.69","BRL"
"6690","HAIER SMART HOME CLASS H LTD H","Consumer Discretionary","Equity","261,953.20","0.22","261,953.20","71,400.00","3.67","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"MAYBANK","MALAYAN BANKING","Financials","Equity","261,944.39","0.22","261,944.39","74,100.00","3.54","Malaysia","Bursa Malaysia","CAD","2.93","MYR"
"TCS","TATA CONSULTANCY SERVICES LTD","Information Technology","Equity","258,516.88","0.22","258,516.88","8,097.00","31.93","India","National Stock Exchange Of India","CAD","68.59","INR"
"1120","AL RAJHI BANK","Financials","Equity","257,924.99","0.22","257,924.99","10,496.00","24.57","Saudi Arabia","Saudi Stock Exchange","CAD","2.69","SAR"
"390","CHINA RAILWAY GROUP LTD H","Industrials","Equity","257,640.47","0.22","257,640.47","434,000.00","0.59","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"000333","MIDEA GROUP A","Consumer Discretionary","Equity","255,444.18","0.22","255,444.18","14,400.00","17.74","China","Shenzhen Stock Exchange","CAD","4.80","CNY"
"BPCL","BHARAT PETROLEUM","Energy","Equity","254,339.47","0.22","254,339.47","56,827.00","4.48","India","National Stock Exchange Of India","CAD","68.59","INR"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","253,143.24","0.22","253,143.24","111,184.00","2.28","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"NED","NEDBANK GROUP LTD","Financials","Equity","252,548.34","0.22","252,548.34","10,094.00","25.02","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"2601","CHINA PACIFIC INSURANCE (GROUP) H","Financials","Equity","248,431.00","0.21","248,431.00","49,000.00","5.07","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"175","GEELY AUTOMOBILE HOLDINGS LTD","Consumer Discretionary","Equity","245,300.57","0.21","245,300.57","86,000.00","2.85","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"BHARTIARTL","BHARTI AIRTEL LTD","Communication","Equity","244,914.46","0.21","244,914.46","9,150.00","26.77","India","National Stock Exchange Of India","CAD","68.59","INR"
"2338","WEICHAI POWER LTD H","Industrials","Equity","244,259.47","0.21","244,259.47","44,000.00","5.55","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"GFI","GOLD FIELDS","Materials","Equity","238,469.15","0.20","238,469.15","3,924.00","60.77","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"YUMC","YUM CHINA HOLDINGS INC","Consumer Discretionary","Equity","236,946.63","0.20","236,946.63","4,097.00","57.83","China","New York Stock Exchange Inc.","CAD","0.71","USD"
"3702","WPG HOLDINGS","Information Technology","Equity","233,733.47","0.20","233,733.47","48,000.00","4.87","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"9961","TRIP.COM GROUP","Consumer Discretionary","Equity","228,728.52","0.20","228,728.52","4,050.00","56.48","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"4938","PEGATRON","Information Technology","Equity","222,081.89","0.19","222,081.89","56,000.00","3.97","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2615","WAN HAI LINES","Industrials","Equity","222,020.47","0.19","222,020.47","42,000.00","5.29","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2379","REALTEK SEMICONDUCTOR","Information Technology","Equity","219,563.81","0.19","219,563.81","7,000.00","31.37","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","219,294.43","0.19","219,294.43","68,000.00","3.22","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"CIMB","CIMB GROUP HOLDINGS","Financials","Equity","217,526.41","0.19","217,526.41","82,900.00","2.62","Malaysia","Bursa Malaysia","CAD","2.93","MYR"
"VIPS","VIPSHOP HOLDINGS SPONSORED ADS REP","Consumer Discretionary","Equity","216,870.19","0.19","216,870.19","12,720.00","17.05","China","New York Stock Exchange Inc.","CAD","0.71","USD"
"6818","CHINA EVERBRIGHT BANK LTD H","Financials","Equity","216,746.05","0.19","216,746.05","435,000.00","0.50","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"JBS","JBS N V NV CLASS A","Consumer Staples","Equity","215,940.54","0.19","215,940.54","12,802.00","16.87","Brazil","New York Stock Exchange Inc.","CAD","0.71","USD"
"914","ANHUI CONCH CEMENT H","Materials","Equity","214,502.51","0.18","214,502.51","74,000.00","2.90","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"KOTAKBANK","KOTAK MAHINDRA BANK LTD","Financials","Equity","212,236.52","0.18","212,236.52","34,953.00","6.07","India","National Stock Exchange Of India","CAD","68.59","INR"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","209,570.20","0.18","209,570.20","1,026,300.00","0.20","Indonesia","Indonesia Stock Exchange","CAD","12,683.66","IDR"
"GOAU4","METALURGICA GERDAU PREF SA","Materials","Equity","209,451.54","0.18","209,451.54","66,007.00","3.17","Brazil","XBSP","CAD","3.69","BRL"
"2884","E.SUN FINANCIAL HOLDING","Financials","Equity","207,504.02","0.18","207,504.02","100,002.00","2.07","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"BMRI","BANK MANDIRI (PERSERO)","Financials","Equity","207,388.49","0.18","207,388.49","604,700.00","0.34","Indonesia","Indonesia Stock Exchange","CAD","12,683.66","IDR"
"PTTEP.R","PTT EXPLORATION AND PRODUCTION NON","Energy","Equity","206,670.97","0.18","206,670.97","32,655.00","6.33","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"1216","UNI-PRESIDENT ENTERPRISES","Consumer Staples","Equity","205,350.29","0.18","205,350.29","62,000.00","3.31","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"SQM.B","SOCIEDAD QUIMICA Y MINERA DE CHILE","Materials","Equity","204,688.93","0.18","204,688.93","2,040.00","100.34","Chile","Santiago Stock Exchange","CAD","684.77","CLP"
"PBBANK","PUBLIC BANK","Financials","Equity","204,566.64","0.18","204,566.64","124,900.00","1.64","Malaysia","Bursa Malaysia","CAD","2.93","MYR"
"2628","CHINA LIFE INSURANCE LTD H","Financials","Equity","204,226.98","0.18","204,226.98","40,000.00","5.11","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"SAR","SAR CASH(COMMITTED)","Cash and/or Derivatives","Cash","204,015.61","0.18","204,015.61","547,946.00","37.23","Saudi Arabia","-","CAD","2.69","SAR"
"601668","CHINA STATE CONSTRUCTION ENGINEERI","Industrials","Equity","203,795.30","0.18","203,795.30","228,800.00","0.89","China","Shanghai Stock Exchange","CAD","4.80","CNY"
"BRL","BRL CASH","Cash and/or Derivatives","Cash","203,670.40","0.17","203,670.40","750,966.00","27.12","Brazil","-","CAD","3.69","BRL"
"000725","BOE TECHNOLOGY GROUP LTD A","Information Technology","Equity","199,106.85","0.17","199,106.85","166,000.00","1.20","China","Shenzhen Stock Exchange","CAD","4.80","CNY"
"SSW","SIBANYE STILLWATER","Materials","Equity","198,910.81","0.17","198,910.81","48,839.00","4.07","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
