Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"REP","REPSOL","Energy","Equity","1,619,725.32","0.23","1,619,725.32","33,879.00","47.81","Spain","Bolsa De Madrid","CAD","0.62","EUR"
"GIVN","GIVAUDAN SA","Materials","Equity","1,565,706.96","0.22","1,565,706.96","282.00","5,552.16","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Industrials","Equity","1,539,179.32","0.22","1,539,179.32","13,621.00","113.00","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"MBG","MERCEDES-BENZ GROUP N AG","Consumer Discretionary","Equity","1,525,200.45","0.22","1,525,200.45","20,552.00","74.21","Germany","Xetra","CAD","0.62","EUR"
"GALD","GALDERMA GROUP N AG","Health Care","Equity","1,513,745.61","0.22","1,513,745.61","5,648.00","268.01","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"DANSKE","DANSKE BANK","Financials","Equity","1,509,030.57","0.22","1,509,030.57","18,685.00","80.76","Denmark","Omx Nordic Exchange Copenhagen A/S","CAD","4.65","DKK"
"KBC","KBC GROEP","Financials","Equity","1,504,425.91","0.22","1,504,425.91","7,020.00","214.30","Belgium","Nyse Euronext - Euronext Brussels","CAD","0.62","EUR"
"SDZ","SANDOZ GROUP AG","Health Care","Equity","1,485,622.17","0.21","1,485,622.17","12,890.00","115.25","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"III","3I GROUP PLC","Financials","Equity","1,485,066.89","0.21","1,485,066.89","29,289.00","50.70","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"SWED A","SWEDBANK","Financials","Equity","1,478,331.82","0.21","1,478,331.82","25,505.00","57.96","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Financials","Equity","1,466,024.77","0.21","1,466,024.77","44,638.00","32.84","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"ASSA B","ASSA ABLOY B","Industrials","Equity","1,457,366.64","0.21","1,457,366.64","29,553.00","49.31","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"ORA","ORANGE SA","Communication","Equity","1,425,560.13","0.20","1,425,560.13","55,600.00","25.64","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"EXPN","EXPERIAN PLC","Industrials","Equity","1,414,741.87","0.20","1,414,741.87","27,055.00","52.29","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"SIKA","SIKA AG","Materials","Equity","1,409,646.49","0.20","1,409,646.49","4,495.00","313.60","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"PRU","PRUDENTIAL PLC","Financials","Equity","1,402,295.65","0.20","1,402,295.65","75,556.00","18.56","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"CHF","CHF CASH","Cash and/or Derivatives","Cash","1,391,092.96","0.20","1,391,092.96","819,299.00","169.79","Switzerland","-","CAD","0.59","CHF"
"VWS","VESTAS WIND SYSTEMS","Industrials","Equity","1,384,584.59","0.20","1,384,584.59","30,636.00","45.19","Denmark","Omx Nordic Exchange Copenhagen A/S","CAD","4.65","DKK"
"MT","ARCELORMITTAL SA","Materials","Equity","1,384,133.33","0.20","1,384,133.33","13,146.00","105.29","France","Euronext Amsterdam","CAD","0.62","EUR"
"ALC","ALCON AG","Health Care","Equity","1,382,273.63","0.20","1,382,273.63","15,234.00","90.74","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"AD","KONINKLIJKE AHOLD DELHAIZE","Consumer Staples","Equity","1,366,965.05","0.20","1,366,965.05","26,599.00","51.39","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"VOD","VODAFONE GROUP PLC","Communication","Equity","1,364,284.71","0.20","1,364,284.71","554,476.00","2.46","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"SLHN","SWISS LIFE HOLDING AG","Financials","Equity","1,335,979.61","0.19","1,335,979.61","841.00","1,588.56","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"ABN","ABN AMRO BANK NV","Financials","Equity","1,313,003.86","0.19","1,313,003.86","18,750.00","70.03","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"STMPA","STMICROELECTRONICS","Information Technology","Equity","1,304,749.36","0.19","1,304,749.36","19,137.00","68.18","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"UCB","UCB SA","Health Care","Equity","1,249,303.82","0.18","1,249,303.82","3,728.00","335.11","Belgium","Nyse Euronext - Euronext Brussels","CAD","0.62","EUR"
"AV.","AVIVA PLC","Financials","Equity","1,243,304.75","0.18","1,243,304.75","91,700.00","13.56","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"EQNR","EQUINOR","Energy","Equity","1,239,216.36","0.18","1,239,216.36","20,048.00","61.81","Norway","Oslo Bors Asa","CAD","6.73","NOK"
"A5G","AIB GROUP PLC","Financials","Equity","1,214,434.84","0.17","1,214,434.84","64,584.00","18.80","Ireland","Irish Stock Exchange - All Market","CAD","0.62","EUR"
"CBK","COMMERZBANK AG","Financials","Equity","1,208,755.07","0.17","1,208,755.07","18,035.00","67.02","Germany","Xetra","CAD","0.62","EUR"
"ADYEN","ADYEN","Financials","Equity","1,194,306.30","0.17","1,194,306.30","814.00","1,467.20","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"AMS","AMADEUS IT GROUP","Consumer Discretionary","Equity","1,189,862.56","0.17","1,189,862.56","13,283.00","89.58","Spain","Bolsa De Madrid","CAD","0.62","EUR"
"ADS","ADIDAS N AG","Consumer Discretionary","Equity","1,176,533.71","0.17","1,176,533.71","5,143.00","228.76","Germany","Xetra","CAD","0.62","EUR"
"ERIC B","ERICSSON B","Information Technology","Equity","1,155,056.93","0.17","1,155,056.93","80,065.00","14.43","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"BMPS","BANCA MONTE DEI PASCHI DI SIENA SP","Financials","Equity","1,152,294.44","0.17","1,152,294.44","60,023.00","19.20","Italy","Borsa Italiana","CAD","0.62","EUR"
"DNB","DNB BANK","Financials","Equity","1,144,613.91","0.16","1,144,613.91","24,196.00","47.31","Norway","Oslo Bors Asa","CAD","6.73","NOK"
"SAMPO","SAMPO CLASS A","Financials","Equity","1,121,207.46","0.16","1,121,207.46","73,373.00","15.28","Finland","Nasdaq Omx Helsinki Ltd.","CAD","0.62","EUR"
"ATCO B","ATLAS COPCO CLASS B","Industrials","Equity","1,103,842.90","0.16","1,103,842.90","44,924.00","24.57","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"FER","FERROVIAL NV","Industrials","Equity","1,098,786.50","0.16","1,098,786.50","14,357.00","76.53","Spain","Bolsa De Madrid","CAD","0.62","EUR"
"PUB","PUBLICIS GROUPE","Communication","Equity","1,095,870.59","0.16","1,095,870.59","6,995.00","156.66","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"HO","THALES SA","Industrials","Equity","1,071,913.98","0.15","1,071,913.98","2,800.00","382.82","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"IMB","IMPERIAL BRANDS PLC","Consumer Staples","Equity","1,059,862.14","0.15","1,059,862.14","22,737.00","46.61","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"ML","MICHELIN","Consumer Discretionary","Equity","1,048,267.58","0.15","1,048,267.58","19,455.00","53.88","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"NN","NN GROUP","Financials","Equity","1,021,183.94","0.15","1,021,183.94","7,838.00","130.29","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"BMW","BMW","Consumer Discretionary","Equity","1,010,544.48","0.15","1,010,544.48","9,950.00","101.56","Germany","Xetra","CAD","0.62","EUR"
"LDO","LEONARDO FINMECCANICA SPA","Industrials","Equity","1,007,162.69","0.14","1,007,162.69","12,368.00","81.43","Italy","Borsa Italiana","CAD","0.62","EUR"
"AER","AERCAP HOLDINGS","Industrials","Equity","996,729.40","0.14","996,729.40","4,972.00","200.47","Netherlands","New York Stock Exchange Inc.","CAD","0.71","USD"
"BPE","BPER BANCA","Financials","Equity","995,705.30","0.14","995,705.30","42,881.00","23.22","Italy","Borsa Italiana","CAD","0.62","EUR"
"VIE","VEOLIA ENVIRON. SA","Utilities","Equity","984,178.28","0.14","984,178.28","19,079.00","51.58","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"DTG","DAIMLER TRUCK HOLDING E AG","Industrials","Equity","980,078.61","0.14","980,078.61","13,787.00","71.09","Germany","Xetra","CAD","0.62","EUR"
"HEIA","HEINEKEN NV","Consumer Staples","Equity","973,515.09","0.14","973,515.09","8,492.00","114.64","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","966,134.79","0.14","966,134.79","517,328.00","186.76","United Kingdom","-","CAD","0.54","GBP"
"NXT","NEXT PLC","Consumer Discretionary","Equity","962,137.27","0.14","962,137.27","3,453.00","278.64","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
